Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
41021418,"The Wolf's Call (Raven's Blade, #1)",Anthony Ryan,"Ryan, Anthony",,"=""""","=""""",4,4.28,Ace,Kindle Edition,432,2019,2019,2020/12/27,2019/12/07,,,read,,,,1,0
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",0,4.29,Penguin Books,Paperback,487,2005,2001,,2020/12/24,to-read,to-read (#728),to-read,,,,0,0
4912857,"The Angel's Game (The Cemetery of Forgotten Books, #2)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""0385528701""","=""9780385528702""",0,3.98,Doubleday,Hardcover,531,2009,2008,,2020/12/24,to-read,to-read (#727),to-read,,,,0,0
31700489,"El laberinto de los espíritus (El cementerio de los libros olvidados, #4)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""8408163388""","=""9788408163381""",0,4.52,Planeta,Hardcover,928,2016,2016,,2020/12/24,to-read,to-read (#726),to-read,,,,0,0
13623012,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""0062206281""","=""9780062206282""",0,4.11,Harper,Hardcover,278,2012,2011,,2020/12/24,to-read,to-read (#725),to-read,,,,0,0
48914051,"The Shadow King (The Raveling, #3)",Alec Hutson,"Hutson, Alec",,"=""""","=""""",0,4.12,,Kindle Edition,506,2019,2019,,2020/12/24,to-read,to-read (#724),to-read,,,,0,0
42097542,"The Silver Sorceress (The Raveling, #2)",Alec Hutson,"Hutson, Alec",,"=""""","=""""",0,4.15,Alec Hutson,Kindle Edition,499,2018,2019,,2020/12/24,to-read,to-read (#723),to-read,,,,0,0
29227774,"Light Bringer (Red Rising Saga, #6)",Pierce Brown,"Brown, Pierce",,"=""1473646804""","=""9781473646803""",0,4.45,Hodder & Stoughton,Hardcover,608,2023,2023,,2020/12/23,to-read,to-read (#722),to-read,,,,0,0
29226553,"Dark Age (Red Rising Saga, #5)",Pierce Brown,"Brown, Pierce",,"=""0425285952""","=""9780425285954""",0,4.44,Del Rey,ebook,704,2019,2019,,2020/12/23,to-read,to-read (#721),to-read,,,,0,0
33257757,"Iron Gold (Red Rising Saga, #4)",Pierce Brown,"Brown, Pierce",,"=""042528591X""","=""9780425285916""",0,4.23,Del Rey Books,Hardcover,601,2018,2018,,2020/12/23,to-read,to-read (#720),to-read,,,,0,0
23444482,"The Traitor Baru Cormorant (The Masquerade, #1)",Seth Dickinson,"Dickinson, Seth",,"=""0765380722""","=""9780765380722""",3,4.06,Tor Books / Tom Doherty Associates ,Hardcover,399,2015,2015,2020/12/22,2020/08/10,,,read,"2.5/5 A good start that rapidly peters out.<br/><br/>This book has a lot of promising things going:<br/><br/>* The duality of colonialism and the evils of empire. Is it worth having ""better living standards"" if your entire culture and way of living (and your people) gets erased?<br/>* Cerebral and complicated webs of intrigue. Plots within plots.<br/>* A long-con revenge story.<br/><br/>But after just a few dozen pages the story falls flat. I blame the prose. The whole tale is told in an almost clinical and soulless fashion that never lets you build up any strong connection with the protagonist. I simply did not care for anything that happened to Baru or her co-conspirators. And i certainly did not care for the plot and the twists after a certain point. Betrayal? Meh. Defeat? Meh. Victory? Meh. The ONLY thing that got me excited was Baru's internal fight debating if she should risk getting out of the closet and confess love or not.<br/><br/>In terms of intrigue and schemes, i would say that, at least in the first half, it works. The author clearly spent some time thinking about the moves and countermoves. But in the end it just is not as interesting as it should be because i was never really invested in the stakes and the plot.<br/><br/>In the hope that the second book gets better, i will continue on with this series. But it the second one does not do it for me, i will probably just DNF and GTFO.<br/> <br/>",,,1,0
52504334,"A Master of Djinn (Dead Djinn Universe, #1)",P. Djèlí Clark,"Clark, P. Djèlí","Rebeca Cardeñoso, Sofía Sanz","=""""","=""""",0,4.08,Tor.com,Kindle Edition,396,2021,2021,,2020/12/20,to-read,to-read (#719),to-read,,,,0,0
12407466,"The Last Dark (The Last Chronicles of Thomas Covenant, #4 )",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0399159207""","=""9780399159206""",0,4.07,Putnam,Hardcover,557,2013,2013,,2020/12/20,to-read,to-read (#718),to-read,,,,0,0
6237780,"Against All Things Ending (The Last Chronicles of Thomas Covenant, #3)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0575076011""","=""9780575076013""",0,3.90,Gollancz,Hardcover,772,2010,2010,,2020/12/20,to-read,to-read (#717),to-read,,,,0,0
418785,"Fatal Revenant (The Last Chronicles of Thomas Covenant, #2)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0399154469""","=""9780399154461""",0,3.87,Putnam Publishing Group,Hardcover,610,2007,2007,,2020/12/20,to-read,to-read (#716),to-read,,,,0,0
337100,"The Runes of the Earth (The Last Chronicles of Thomas Covenant, #1)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0399152326""","=""9780399152320""",0,3.79,G P Putnam's Sons,Hardcover,533,2004,2004,,2020/12/20,to-read,to-read (#715),to-read,,,,0,0
228992,"White Gold Wielder (The Second Chronicles of Thomas Covenant, #3)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0345418484""","=""9780345418487""",0,4.05,Del Rey,Paperback,485,1997,1983,,2020/12/20,to-read,to-read (#714),to-read,,,,0,0
22875,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0345418476""","=""9780345418470""",0,3.99,Del Rey,Paperback,496,1997,1982,,2020/12/20,to-read,to-read (#713),to-read,,,,0,0
404223,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""""","=""""",0,4.00,Del Rey,Paperback,498,1997,1980,,2020/12/20,to-read,to-read (#712),to-read,,,,0,0
39660538,"A Desert Torn Asunder (The Song of the Shattered Sands, #6)",Bradley P. Beaulieu,"Beaulieu, Bradley P.",,"=""""","=""""",0,4.24,Gollancz,Kindle Edition,528,2021,2021,,2020/12/20,to-read,to-read (#711),to-read,,,,0,0
39660537,"When Jackals Storm the Walls (The Song of the Shattered Sands, #5)",Bradley P. Beaulieu,"Beaulieu, Bradley P.",,"=""""","=""""",0,4.15,DAW,Kindle Edition,526,2020,2020,,2020/12/20,to-read,to-read (#710),to-read,,,,0,0
36449958,"Beneath the Twisted Trees (The Song of the Shattered Sands, #4)",Bradley P. Beaulieu,"Beaulieu, Bradley P.",,"=""1473223601""","=""9781473223608""",0,4.19,Gollancz,Paperback,540,2019,2019,,2020/12/20,to-read,to-read (#709),to-read,,,,0,0
26821724,"A Veil of Spears (The Song of the Shattered Sands, #3)",Bradley P. Beaulieu,"Beaulieu, Bradley P.",,"=""1473203074""","=""9781473203075""",0,4.23,Gollancz,Paperback,582,2018,2018,,2020/12/20,to-read,to-read (#708),to-read,,,,0,0
30212517,With Blood Upon the Sand (The Song of the Shattered Sands #2),Bradley P. Beaulieu,"Beaulieu, Bradley P.",,"=""0756409748""","=""9780756409746""",0,4.17,Daw Books,Hardcover,672,2017,2017,,2020/12/20,to-read,to-read (#707),to-read,,,,0,0
24611565,"Twelve Kings in Sharakhai (The Song of the Shattered Sands, #1)",Bradley P. Beaulieu,"Beaulieu, Bradley P.",,"=""0756409721""","=""9780756409722""",0,3.93,DAW,Hardcover,592,2015,2015,,2020/12/20,to-read,to-read (#706),to-read,,,,0,0
1052319,"The Guns of Tanith (Gaunt's Ghosts, #5)",Dan Abnett,"Abnett, Dan",,"=""1844160300""","=""9781844160303""",3,4.26,Black Library,Paperback,320,2003,2002,2020/12/16,2020/11/15,,,read,,,,1,0
52576519,Brother Red,Adrian Selby,"Selby, Adrian",,"=""0356508447""","=""9780356508443""",0,3.95,Orbit,Paperback,512,2021,2021,,2020/12/16,to-read,to-read (#705),to-read,,,,0,0
39088527,The Winter Road,Adrian Selby,"Selby, Adrian",,"=""0316465887""","=""9780316465885""",0,3.79,Orbit,Paperback,496,2018,2018,,2020/12/16,to-read,to-read (#704),to-read,,,,0,0
31933095,"King of Assassins (The Wounded Kingdom, #3)",R.J.  Barker,"Barker, R.J.",,"=""031646659X""","=""9780316466592""",5,4.37,Orbit,ebook,416,2018,2018,2020/12/13,2020/08/23,,,read,"Oh man, where to start!<br/><br/>First off, when people say that this is one of the best endings they have read, i can only concur.<br/>This whole series was great! Book 1 and 2 where really good. But the last one is *chefs kiss* awesome!<br/><br/>This book improves on most of what the other books had going for them. And it picks up where they where lacking. <br/><br/>This whole series definitely deserves more readers. Maybe when i have more time i will write a full review for it. It certainly earned it.<br/><br/>On to the next books of Barker. This man is fucking good at writing stories.",,,1,0
54451883,"Dragon Mage (Rivenworld, #1)",M.L. Spencer,"Spencer, M.L.",,"=""""","=""""",0,4.36,Stoneguard Publications,Kindle Edition,986,2021,2020,,2020/12/13,to-read,to-read (#703),to-read,,,,0,0
42921438,"Dragonfired (The Dark Profit Saga, #3)",J. Zachary Pike,"Pike, J. Zachary",,"=""""","=""""",0,4.00,Gnomish Press LLC,,,,,,2020/12/08,to-read,to-read (#702),to-read,,,,0,0
39977753,"Son of a Liche (The Dark Profit Saga, #2)",J. Zachary Pike,"Pike, J. Zachary",,"=""""","=""9780990859659""",0,4.48,J. Zachary Pike,ebook,618,2018,2018,,2020/12/08,to-read,to-read (#701),to-read,,,,0,0
51824318,"River of Thieves (Thieves' Lyric, #1)",Clayton W. Snyder,"Snyder, Clayton W.",,"=""1093366486""","=""9781093366488""",0,3.46,Independently Published,Paperback,,2019,2019,,2020/12/05,to-read,to-read (#700),to-read,,,,0,0
29440242,"The World Raven (The Long War, #4)",A.J.   Smith,"Smith, A.J.",,"=""""","=""""",0,4.08,Head of Zeus,Kindle Edition,640,2016,2016,,2020/12/05,to-read,to-read (#699),to-read,,,,0,0
22845294,"The Red Prince (The Long War, #3)",A.J.   Smith,"Smith, A.J.",,"=""1784080888""","=""9781784080884""",0,4.10,Head of Zeus,Paperback,501,2016,2015,,2020/12/05,to-read,to-read (#698),to-read,,,,0,0
18715830,"The Dark Blood (The Long War, #2)",A.J.   Smith,"Smith, A.J.",,"=""178185226X""","=""9781781852262""",0,4.05,Head of Zeus,Hardcover,500,2014,2014,,2020/12/05,to-read,to-read (#697),to-read,,,,0,0
17879401,"The Black Guard (The Long War, #1)",A.J.   Smith,"Smith, A.J.",,"=""1781855625""","=""9781781855621""",0,3.77,Head of Zeus,Hardcover,640,2013,2013,,2020/12/05,to-read,to-read (#696),to-read,,,,0,0
797215,"Honour Guard (Gaunt's Ghosts, #4)",Dan Abnett,"Abnett, Dan",,"=""0743411676""","=""9780743411677""",3,4.21,Games Workshop(uk),Paperback,288,2003,2001,2020/12/05,2020/11/15,,,read,"3 / 5<br/><br/>This might be the worst book in the series so far. It is still an entertaining and quick read, but many of the things that it was going for where botched. <br/><br/>The book tries to humanize Gaunt but does a terrible job at it.<br/>The first half of the book (which is the way too long exposition and setup) felt like a slog.<br/>The second half was full of suspense but was rushed. I kept getting closer and closer to finishing the book and still the endgame had not begun. It was very predictable that the resolution of this book would be VERY rushed.<br/><br/>Apart from that the story overall is very interesting.<br/>Gaunt's development may be a dumpster fire but the rest of the Ghosts grew on me just a little bit more. We also get to know the newly recruited Ghosts from Vervunhive.<br/><br/>As i said, definitely the worst book so far. But for all the misses this book also hits on enough points to still make it an enjoyable quick read.",,,1,0
31933093,"Blood of Assassins (The Wounded Kingdom, #2)",R.J.  Barker,"Barker, R.J.",,"=""0316466565""","=""9780316466561""",4,4.10,Orbit,ebook,416,2018,2018,2020/12/01,2020/08/23,,,read,4/5 This series is pretty damn good.<br/>I had a few problems with stuff that seemed a little bit inconsistent. But overall this story is very interesting and well written.,,,1,0
36452106,"Fate of the Fallen (The Shroud of Prophecy, #1)",Kel Kade,"Kade, Kel",,"=""1250293804""","=""9781250293800""",0,3.85,Tor Books,ebook,400,2019,2019,,2020/11/28,to-read,to-read (#695),to-read,,,,0,0
1361424,"Necropolis (Gaunt's Ghosts, #3)",Dan Abnett,"Abnett, Dan",,"=""1844163040""","=""9781844163045""",4,4.37,Games Workshop,Mass Market Paperback,320,2005,2000,2020/11/27,2020/11/15,,,read,"I have been told that book three is where the series get REALLY good.<br/>I have a sample size of one right now, but it is already pretty f*cking great!",,,1,0
40126457,"Crown (The Manhunters, #3)",Jesse Teller,"Teller, Jesse",,"=""""","=""""",0,4.32,,ebook,,2018,2018,,2020/11/27,to-read,to-read (#694),to-read,,,,0,0
35996063,"Song (The Manhunters, #1)",Jesse Teller,"Teller, Jesse",,"=""""","=""""",0,3.83,,Kindle Edition,321,2017,2017,,2020/11/27,to-read,to-read (#693),to-read,,,,0,0
38503753,Hemlock (The Manhunters #2),Jesse Teller,"Teller, Jesse",,"=""""","=""""",0,3.97,,Kindle Edition,,2018,2018,,2020/11/27,to-read,to-read (#692),to-read,,,,0,0
327548,The Walking Drum,Louis L'Amour,"L'Amour, Louis",,"=""0553280406""","=""9780553280401""",0,4.24,Bantam,Paperback,496,1985,1984,,2020/11/27,to-read,to-read (#691),to-read,,,,0,0
1507366,"Ghostmaker (Gaunt's Ghosts, #2)",Dan Abnett,"Abnett, Dan",,"=""0671784102""","=""9780671784102""",3,4.11,Games Workshop(uk),Paperback,288,2002,2000,2020/11/23,2020/11/15,,,read,3.5 / 5 stars. Entertaining read with good exposition for further books.<br/>But far from Abnett's best work.,,,1,0
48658873,Chains of Blood (The Chaos Cycle #1),M.L. Spencer,"Spencer, M.L.",,"=""""","=""""",0,4.16,Stoneguard Publications,Kindle Edition,480,2019,2019,,2020/02/01,to-read,to-read (#373),to-read,,,,0,0
38728059,Darkrise (The Rhenwars Saga #3),M.L. Spencer,"Spencer, M.L.",,"=""""","=""""",0,4.16,Stoneguard Publications,Kindle Edition,347,2018,2018,,2020/02/01,to-read,to-read (#376),to-read,,,,0,0
400899,"Soldiers Live (The Chronicles of the Black Company, #9)",Glen Cook,"Cook, Glen",,"=""0812566556""","=""9780812566550""",5,4.26,Tor Fantasy,Mass Market Paperback,566,2001,2000,2020/11/20,2019/07/09,,,read,5/5 Tears have been shed. Fuck. I need an epilogue the size of a book.,,,1,0
220741,"First and Only (Gaunt's Ghosts, #1)",Dan Abnett,"Abnett, Dan",,"=""1841542687""","=""9781841542683""",4,4.24,The Black Library,Paperback,320,2002,1999,2020/11/19,2020/11/15,,,read,3.75 / 5<br/><br/>Dan Abnett delivers a great 40k book. Business as usual.,,,1,0
291488,"Midnight's Mask (Forgotten Realms: Erevis Cale, #3)",Paul S. Kemp,"Kemp, Paul S.",,"=""0786936436""","=""9780786936434""",0,4.30,Wizards of the Coast,Mass Market Paperback,320,2005,2005,,2020/11/18,to-read,to-read (#690),to-read,,,,0,0
291554,"Dawn of Night (Forgotten Realms: Erevis Cale, #2)",Paul S. Kemp,"Kemp, Paul S.",,"=""0786932252""","=""9780786932252""",0,4.22,Wizards of the Coast,Mass Market Paperback,320,2004,2004,,2020/11/18,to-read,to-read (#689),to-read,,,,0,0
291548,"Twilight Falling (Forgotten Realms: Erevis Cale, #1)",Paul S. Kemp,"Kemp, Paul S.",,"=""0786929987""","=""9780786929986""",0,4.15,,Paperback,310,2003,2003,,2020/11/18,to-read,to-read (#688),to-read,,,,0,0
18594646,A Conversation in Blood (Egil and Nix #3),Paul S. Kemp,"Kemp, Paul S.",,"=""0857663747""","=""9780857663740""",0,4.07,Angry Robot,Paperback,,2016,2017,,2020/11/18,to-read,to-read (#687),to-read,,,,0,0
15981709,A Discourse in Steel (Egil and Nix #2),Paul S. Kemp,"Kemp, Paul S.",,"=""0857662538""","=""9780857662538""",0,4.07,Angry Robot,Paperback,350,2013,2015,,2020/11/18,to-read,to-read (#686),to-read,,,,0,0
12987245,"The Hammer and the Blade (Egil and Nix, #1)",Paul S. Kemp,"Kemp, Paul S.",,"=""0857662457""","=""9780857662453""",0,3.75,Angry Robot,Mass Market Paperback,410,2012,2012,,2020/11/18,to-read,to-read (#685),to-read,,,,0,0
15763857,"The Ace of Skulls (Tales of the Ketty Jay, #4)",Chris Wooding,"Wooding, Chris",,"=""0575098112""","=""9780575098114""",0,4.42,Gollancz ,Paperback,492,2013,2013,,2020/11/18,to-read,to-read (#684),to-read,,,,0,0
9931820,"The Iron Jackal (Tales of the Ketty Jay, #3)",Chris Wooding,"Wooding, Chris",,"=""0575098066""","=""9780575098060""",0,4.30,Gollancz,Hardcover,480,2011,2011,,2020/11/18,to-read,to-read (#683),to-read,,,,0,0
6285903,"Retribution Falls (Tales of the Ketty Jay, #1)",Chris Wooding,"Wooding, Chris",,"=""0575085150""","=""9780575085152""",0,3.97,Gollancz,Paperback,380,2009,2009,,2020/11/18,to-read,to-read (#681),to-read,,,,0,0
7492383,"The Black Lung Captain (Tales of the Ketty Jay, #2)",Chris Wooding,"Wooding, Chris",,"=""0575085185""","=""9780575085183""",0,4.25,Gollancz,Paperback,442,2010,2010,,2020/11/18,to-read,to-read (#682),to-read,,,,0,0
11774272,"The Killing Moon (Dreamblood, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""0356500764""","=""9780356500768""",0,3.95,Hachette Book Group,Paperback,418,2012,2012,,2020/11/18,to-read,to-read (#680),to-read,,,,0,0
11774295,"The Shadowed Sun (Dreamblood, #2)",N.K. Jemisin,"Jemisin, N.K.",,"=""0356500772""","=""9780356500775""",0,4.27,Orbit,Paperback,492,2012,2012,,2020/11/18,to-read,to-read (#678),to-read,,,,0,0
29808317,The Dreamblood Duology,N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.41,Orbit,Kindle Edition,960,2016,2016,,2020/11/18,to-read,to-read (#679),to-read,,,,0,0
37941670,"The Expert System's Brother (Expert System, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1250197562""","=""9781250197566""",0,3.95,Tordotcom,Paperback,167,2018,2018,,2020/11/16,to-read,to-read (#677),to-read,,,,0,0
52576948,"Voidbreaker (The Keepers, #3)",David Dalglish,"Dalglish, David",,"=""0356511618""","=""9780356511610""",0,4.09,Orbit,Paperback,461,2021,2021,,2020/11/16,to-read,to-read (#676),to-read,,,,0,0
43562728,"Anarch (Gaunt's Ghosts, #15)",Dan Abnett,"Abnett, Dan",,"=""""","=""""",0,4.60,Black Library,Kindle Edition,400,2019,,,2020/11/15,to-read,to-read (#675),to-read,,,,0,0
17571722,"The Warmaster (Gaunt's Ghosts, #14)",Dan Abnett,"Abnett, Dan",,"=""1849705313""","=""9781849705318""",0,4.42,Games Workshop,Hardcover,320,2018,2018,,2020/11/15,to-read,to-read (#674),to-read,,,,0,0
11174401,"Salvation's Reach (Gaunt's Ghosts, #13)",Dan Abnett,"Abnett, Dan",,"=""1844168212""","=""9781844168217""",0,4.29,Games Workshop,Hardcover,320,2011,2011,,2020/11/15,to-read,to-read (#673),to-read,,,,0,0
4264645,"Blood Pact (Gaunt's Ghosts, #12)",Dan Abnett,"Abnett, Dan",,"=""1844166929""","=""9781844166923""",0,4.26,Games Workshop(uk),Hardcover,316,2009,2009,,2020/11/15,to-read,to-read (#672),to-read,,,,0,0
6651572,"The Iron Star (Gaunt's Ghosts, #11.5)",Dan Abnett,"Abnett, Dan",,"=""""","=""9781844167166""",0,4.08,Black Library,Paperback,32,2008,2008,,2020/11/15,to-read,to-read (#671),to-read,,,,0,0
359367,"The Armour of Contempt (Gaunt's Ghosts, #10)",Dan Abnett,"Abnett, Dan",,"=""1844164004""","=""9781844164004""",0,4.25,Games Workshop(uk),Hardcover,315,2006,2006,,2020/11/15,to-read,to-read (#670),to-read,,,,0,0
29360839,"Rage of Ares (Long War, #6)",Christian Cameron,"Cameron, Christian",,"=""""","=""""",0,4.60,Orion,Kindle Edition,397,2016,,,2020/11/13,to-read,to-read (#669),to-read,,,,0,0
25260497,"Salamis (Long War, #5)",Christian Cameron,"Cameron, Christian",,"=""""","=""""",0,4.52,Orion,Kindle Edition,333,2015,2015,,2020/11/13,to-read,to-read (#668),to-read,,,,0,0
17340414,"The Great King (Long War, #4)",Christian Cameron,"Cameron, Christian",,"=""1409114147""","=""9781409114147""",0,4.50,Orion,Hardcover,381,2013,2013,,2020/11/13,to-read,to-read (#667),to-read,,,,0,0
13550497,"Poseidon's Spear (Long War, #3)",Christian Cameron,"Cameron, Christian",,"=""1409114112""","=""9781409114116""",0,4.38,Orion,Hardcover,409,2012,2012,,2020/11/13,to-read,to-read (#666),to-read,,,,0,0
7998944,"Marathon: Freedom or Death (Long War, #2)",Christian Cameron,"Cameron, Christian",,"=""1409114082""","=""9781409114086""",0,4.45,Orion,Hardcover,382,2011,2011,,2020/11/13,to-read,to-read (#665),to-read,,,,0,0
7998933,"Killer of Men (Long War, #1)",Christian Cameron,"Cameron, Christian",,"=""0752898582""","=""9780752898582""",0,4.33,Orion,Hardcover,400,2010,2010,,2020/11/13,to-read,to-read (#664),to-read,,,,0,0
17934480,A Darkling Sea,James L. Cambias,"Cambias, James L.",,"=""0765336278""","=""9780765336279""",0,3.75,Tor Books,Hardcover,352,2014,2014,,2020/11/10,to-read,to-read (#663),to-read,,,,0,0
43263238,"The Warrior Moon (Ascendant, #3)",K. Arsenault Rivera,"Rivera, K. Arsenault",,"=""0765392593""","=""9780765392596""",0,4.15,Tor Books,Paperback,656,2019,2019,,2020/11/10,to-read,to-read (#662),to-read,,,,0,0
36216359,"The Phoenix Empress (Ascendant, #2)",K. Arsenault Rivera,"Rivera, K. Arsenault",,"=""0765392577""","=""9780765392572""",0,3.92,Tor Books,Paperback,544,2018,2018,,2020/11/10,to-read,to-read (#661),to-read,,,,0,0
29760778,"The Tiger’s Daughter (Ascendant, #1)",K. Arsenault Rivera,"Rivera, K. Arsenault",,"=""0765392534""","=""9780765392534""",0,3.85,Tor Books,Paperback,526,2017,2017,,2020/11/10,to-read,to-read (#660),to-read,,,,0,0
52378515,"The Memory of Souls (A Chorus of Dragons, #3)",Jenn Lyons,"Lyons, Jenn",,"=""1250175577""","=""9781250175571""",0,4.29,Tor Books,Hardcover,636,2020,2020,,2020/11/10,to-read,to-read (#659),to-read,,,,0,0
43255070,"The Name of All Things (A Chorus of Dragons, #2)",Jenn Lyons,"Lyons, Jenn",,"=""1250175534""","=""9781250175533""",0,4.07,Tor Books,Hardcover,589,2019,2019,,2020/11/10,to-read,to-read (#658),to-read,,,,0,0
39863237,"The Ruin of Kings (A Chorus of Dragons, #1)",Jenn Lyons,"Lyons, Jenn",,"=""1250175488""","=""9781250175489""",0,3.83,Tor Books,Hardcover,560,2019,2019,,2020/11/10,to-read,to-read (#657),to-read,,,,0,0
349470,"Water Sleeps (The Chronicles of the Black Company, #8)",Glen Cook,"Cook, Glen",,"=""0812555341""","=""9780812555349""",4,4.10,Tor Fantasy,Mass Market Paperback,470,2000,1999,2020/11/09,2020/11/03,,,read,,,,1,0
38643811,Salvation's Fire,Justina Robson,"Robson, Justina",,"=""1781086087""","=""9781781086087""",0,3.50,Solaris,Paperback,421,2018,2018,,2020/11/08,to-read,to-read (#656),to-read,,,,0,0
50891072,The Tales of Catt and  Fisher: The Art of the Steal,Justina Robson,"Robson, Justina","Adrian Tchaikovsky, Freda Warrington, Juliet E. McKenna, K.T. Davies","=""1781088039""","=""9781781088036""",0,4.10,Solaris,Paperback,432,2020,,,2020/11/08,to-read,to-read (#655),to-read,,,,0,0
43591543,"The Glass Dagger (Sol's Harvest, #3)",M.D. Presley,"Presley, M.D.",,"=""""","=""B07MV31VHW""",0,4.32,,ebook,466,2019,,,2020/11/05,to-read,to-read (#654),to-read,,,,0,0
36550101,The Imbued Lockblade (Sol's Harvest #2),M.D. Presley,"Presley, M.D.",,"=""1549897195""","=""9781549897191""",0,4.44,Independently Published,Paperback,291,2017,,,2020/11/05,to-read,to-read (#653),to-read,,,,0,0
36198828,"The Woven Ring (Sol's Harvest, #1)",M.D. Presley,"Presley, M.D.",,"=""""","=""B01IALGCDE""",0,3.82,,Kindle Edition,392,2017,,,2020/11/05,to-read,to-read (#652),to-read,,,,0,0
36166019,Alliance of the Sunken (Spies of Dragon and Chalk #3),Samuel Gately,"Gately, Samuel",,"=""""","=""""",0,4.29,,Kindle Edition,293,2017,,,2020/11/05,to-read,to-read (#651),to-read,,,,0,0
34326335,Night of the Chalk (Spies of Dragon and Chalk #1),Samuel Gately,"Gately, Samuel",,"=""""","=""""",0,4.04,,Kindle Edition,348,2017,2017,,2020/11/05,to-read,to-read (#650),to-read,,,,0,0
55822777,"The Lonesome Crown (The Five Warrior Angels, #3)",Brian Lee Durfee,"Durfee, Brian Lee",,"=""""","=""""",0,4.42,,Hardcover,,,2022,,2020/11/04,to-read,to-read (#649),to-read,,,,0,0
33296298,"Age of Assassins (The Wounded Kingdom, #1)",R.J.  Barker,"Barker, R.J.",,"=""0316466492""","=""9780316466493""",4,3.96,Orbit,Paperback,408,2017,2017,2020/11/03,2020/08/23,,,read,,,,1,0
55810239,"The Lost War (Eidyn, #1)",Justin Lee Anderson,"Anderson, Justin Lee",,"=""""","=""""",0,4.28,King Lot Publishing,Kindle Edition,560,2020,2019,,2020/11/03,to-read,to-read (#648),to-read,,,,0,0
1827381,"Ships from the West (The Monarchies of God, #5)",Paul Kearney,"Kearney, Paul",,"=""0441009298""","=""9780441009299""",0,3.70,Ace,Paperback,320,2002,2002,,2020/11/02,to-read,to-read (#647),to-read,,,,0,0
1339978,"The Second Empire (The Monarchies of God, #4)",Paul Kearney,"Kearney, Paul",,"=""0441009247""","=""9780441009244""",0,3.95,Ace,Paperback,304,2002,2000,,2020/11/02,to-read,to-read (#646),to-read,,,,0,0
884038,"The Iron Wars (The Monarchies of God, #3)",Paul Kearney,"Kearney, Paul",,"=""0441009174""","=""9780441009176""",0,3.99,Ace,Paperback,320,2002,1996,,2020/11/02,to-read,to-read (#645),to-read,,,,0,0
1280866,"The Heretic Kings (The Monarchies of God, #2)",Paul Kearney,"Kearney, Paul",,"=""0441009085""","=""9780441009084""",0,3.91,Ace,Paperback,384,2002,1996,,2020/11/02,to-read,to-read (#644),to-read,,,,0,0
1251979,"Hawkwood's Voyage (The Monarchies of God, #1)",Paul Kearney,"Kearney, Paul",,"=""0441009034""","=""9780441009039""",0,3.76,Ace,Paperback,384,2001,1995,,2020/11/02,to-read,to-read (#643),to-read,,,,0,0
400897,"She is the Darkness (The Chronicles of the Black Company, #7)",Glen Cook,"Cook, Glen",,"=""0812555333""","=""9780812555332""",4,4.10,Tor Fantasy,Mass Market Paperback,470,1998,1997,2020/10/31,2019/07/09,,,read,,,,1,0
49247320,The Seventh Perfection,Daniel Polansky,"Polansky, Daniel",,"=""1250767563""","=""9781250767561""",0,3.66,Tordotcom,Paperback,173,2020,2020,,2020/10/26,to-read,to-read (#641),to-read,,,,0,0
25667920,The Builders,Daniel Polansky,"Polansky, Daniel",,"=""0765384000""","=""9780765384003""",0,3.80,Tor.com,ebook,226,2015,2015,,2020/10/26,to-read,to-read (#640),to-read,,,,0,0
400911,"Bleak Seasons (The Chronicles of the Black Company, #6)",Glen Cook,"Cook, Glen",,"=""0812555325""","=""9780812555325""",4,3.94,Tor Fantasy,Mass Market Paperback,316,1997,1996,2020/10/24,2019/07/09,,,read,,,,1,0
11503920,"Return of the Thief (The Queen's Thief, #6)",Megan Whalen Turner,"Turner, Megan Whalen",,"=""0062874470""","=""9780062874474""",0,4.49,Greenwillow Books,Hardcover,464,2020,2020,,2020/10/21,to-read,to-read (#639),to-read,,,,0,0
